latitude,longitude,acq_date,acq_time,confidence
-13.1948,142.7852,11/2/2000,58,83
-13.2132,142.2465,11/2/2000,58,64
-13.2226,142.2451,11/2/2000,58,79
-13.5559,143.2188,11/2/2000,58,55
-13.5852,143.166,11/2/2000,58,71
-13.5866,143.1754,11/2/2000,58,88
-13.5939,143.1682,11/2/2000,58,100
-13.5954,143.1776,11/2/2000,58,88
-13.603,143.1668,11/2/2000,58,85
-13.9424,143.1532,11/2/2000,58,59
-14.0713,143.0336,11/2/2000,58,59
-15.1534,145.0143,11/2/2000,58,47
-15.0612,144.2415,11/2/2000,58,64
-15.0883,144.2374,11/2/2000,58,56
-15.0973,144.236,11/2/2000,58,68
-15.3028,144.8302,11/2/2000,58,26
-15.4408,145.0315,11/2/2000,58,64
-15.4486,145.0205,11/2/2000,58,90
-15.4577,145.0191,11/2/2000,58,88
-15.6361,144.9805,11/2/2000,58,76
-15.6374,144.9901,11/2/2000,58,100
-15.6388,144.9997,11/2/2000,58,84
-15.6466,144.9887,11/2/2000,58,87
-15.6479,144.9984,11/2/2000,58,50
-15.6516,144.9586,11/2/2000,58,63
-15.653,144.9682,11/2/2000,58,42
-15.6942,145.0607,11/2/2000,58,83
-15.5798,143.265,11/2/2000,58,89
-15.5812,143.2743,11/2/2000,58,35
-15.5998,143.2141,11/2/2000,58,69
-15.6075,143.2033,11/2/2000,58,53
-15.6165,143.2019,11/2/2000,58,46
-15.6468,143.3438,11/2/2000,58,21
-15.6482,143.3531,11/2/2000,58,56
-15.6647,143.217,11/2/2000,59,72
-15.6905,143.3275,11/2/2000,59,67
-15.7043,143.2968,11/2/2000,59,70
-15.7057,143.3061,11/2/2000,59,82
-15.7071,143.3154,11/2/2000,59,79
-15.7327,143.4257,11/2/2000,59,54
-15.7341,143.435,11/2/2000,59,72
-15.7368,143.4536,11/2/2000,59,52
-15.7382,143.4629,11/2/2000,59,97
-15.9297,144.7129,11/2/2000,59,88
-15.758,143.4723,11/2/2000,59,93
-15.7594,143.4816,11/2/2000,59,89
-15.7622,143.5002,11/2/2000,59,74
-15.7407,143.2942,11/2/2000,59,94
-16.3435,143.5724,11/2/2000,59,81
-16.3449,143.5817,11/2/2000,59,100
-16.3463,143.591,11/2/2000,59,100
-16.3525,143.571,11/2/2000,59,65
-16.3539,143.5803,11/2/2000,59,100
-16.3553,143.5896,11/2/2000,59,100
-16.3566,143.5989,11/2/2000,59,90
-16.3629,143.5789,11/2/2000,59,53
-16.3642,143.5882,11/2/2000,59,93
-16.3656,143.5975,11/2/2000,59,68
-16.3526,143.4473,11/2/2000,59,49
-16.354,143.4566,11/2/2000,59,88
-16.3554,143.4659,11/2/2000,59,71
-16.4318,143.9875,11/2/2000,59,83
-16.3754,143.5389,11/2/2000,59,59
-16.4408,143.9861,11/2/2000,59,21
-16.3857,143.5468,11/2/2000,59,78
-16.3871,143.5562,11/2/2000,59,82
-16.3851,143.4803,11/2/2000,59,79
-16.3865,143.4896,11/2/2000,59,79
-16.4016,143.592,11/2/2000,59,59
-16.3248,143.012,11/2/2000,59,83
-16.3262,143.0214,11/2/2000,59,75
-16.3276,143.0308,11/2/2000,59,86
-16.329,143.0401,11/2/2000,59,45
-16.3927,143.4696,11/2/2000,59,46
-16.3941,143.4789,11/2/2000,59,78
-16.4188,143.6464,11/2/2000,59,76
-16.4201,143.6557,11/2/2000,59,71
-16.3397,143.0516,11/2/2000,59,67
-16.1179,141.4949,11/2/2000,59,81
-16.1212,141.5157,11/2/2000,59,67
-16.419,143.4595,11/2/2000,59,86
-16.4464,143.6457,11/2/2000,59,78
-16.4478,143.655,11/2/2000,59,94
-16.1274,141.4934,11/2/2000,59,100
-16.129,141.5038,11/2/2000,59,100
-16.428,143.4582,11/2/2000,59,94
-16.4554,143.6443,11/2/2000,59,79
-16.4568,143.6536,11/2/2000,59,100
-16.4581,143.663,11/2/2000,59,80
-16.1368,141.4918,11/2/2000,59,79
-16.4657,143.6523,11/2/2000,59,100
-16.4671,143.6616,11/2/2000,59,100
-16.4685,143.6709,11/2/2000,59,75
-16.5161,143.9974,11/2/2000,59,89
-16.5251,143.996,11/2/2000,59,73
-16.4632,143.5098,11/2/2000,59,90
-16.4763,143.5364,11/2/2000,59,78
-16.4777,143.5457,11/2/2000,59,73
-16.5731,144.0109,11/2/2000,59,58
-16.5436,143.6814,11/2/2000,59,58
-16.5204,143.3992,11/2/2000,59,100
-16.5218,143.4085,11/2/2000,59,100
-16.5308,143.4071,11/2/2000,59,64
-16.5189,141.3281,11/2/2000,59,58
-16.5205,141.3386,11/2/2000,59,0
-16.5565,141.4756,11/2/2000,59,75
-16.5582,141.4859,11/2/2000,59,77
-16.5754,141.4724,11/2/2000,59,86
-16.577,141.4828,11/2/2000,59,100
-16.5864,141.4812,11/2/2000,59,89
-16.5881,141.4915,11/2/2000,59,61
-16.034,137.0403,11/2/2000,59,46
-16.0376,137.0604,11/2/2000,59,53
-17.4621,145.4287,11/2/2000,59,39
-17.4639,145.3022,11/2/2000,59,74
-17.4654,145.3126,11/2/2000,59,73
-17.4668,145.323,11/2/2000,59,75
-17.4078,144.7126,11/2/2000,59,70
-17.3898,144.5168,11/2/2000,59,50
-17.3989,144.5154,11/2/2000,59,88
-17.4003,144.5251,11/2/2000,59,94
-17.4081,144.5141,11/2/2000,59,81
-17.4094,144.5237,11/2/2000,59,82
-17.6363,144.9693,11/2/2000,59,69
-17.6377,144.9792,11/2/2000,59,55
-17.7083,145.428,11/2/2000,59,23
-17.7097,145.4385,11/2/2000,59,90
-17.6549,144.9665,11/2/2000,59,82
-17.6562,144.9765,11/2/2000,59,87
-17.6655,144.9751,11/2/2000,59,82
-17.6669,144.9852,11/2/2000,59,86
-17.6707,144.9439,11/2/2000,59,61
-17.3337,142.4955,11/2/2000,59,74
-17.3352,142.505,11/2/2000,59,74
-17.7671,145.5054,11/2/2000,59,63
-17.7686,145.516,11/2/2000,59,90
-17.7781,145.5146,11/2/2000,59,94
-17.7741,145.3069,11/2/2000,59,69
-17.7755,145.3172,11/2/2000,59,77
-17.389,142.5586,11/2/2000,59,80
-17.3934,142.3425,11/2/2000,59,52
-17.8283,145.352,11/2/2000,59,88
-17.8298,145.3624,11/2/2000,59,45
-17.401,142.3314,11/2/2000,59,45
-17.4486,142.6462,11/2/2000,59,98
-17.8651,145.5501,11/2/2000,59,86
-17.4145,142.3588,11/2/2000,59,88
-17.416,142.3684,11/2/2000,59,71
-17.4562,142.6353,11/2/2000,59,77
-17.4605,142.6637,11/2/2000,59,64
-17.4265,142.3765,11/2/2000,59,97
-17.4653,142.6339,11/2/2000,59,58
-17.4351,142.3784,11/2/2000,59,81
-17.4771,142.6546,11/2/2000,59,47
-17.4412,142.3578,11/2/2000,59,48
-17.4427,142.3674,11/2/2000,59,30
-17.8684,145.2552,11/2/2000,59,82
-17.4827,142.5078,11/2/2000,59,61
-17.4841,142.5173,11/2/2000,59,72
-17.8904,145.347,11/2/2000,59,90
-17.8918,145.3575,11/2/2000,59,73
-17.8406,144.8452,11/2/2000,59,52
-17.5142,142.532,11/2/2000,59,89
-17.5156,142.5415,11/2/2000,59,94
-17.517,142.551,11/2/2000,59,66
-17.8485,144.8338,11/2/2000,59,56
-17.8499,144.8438,11/2/2000,59,93
-17.8513,144.8538,11/2/2000,59,53
-17.7628,144.1608,11/2/2000,59,23
-17.7641,144.1704,11/2/2000,59,50
-17.8591,144.8424,11/2/2000,59,43
-17.8605,144.8524,11/2/2000,59,84
-17.8619,144.8623,11/2/2000,59,76
-17.8836,144.8327,11/2/2000,59,85
-17.8849,144.8427,11/2/2000,59,98
-17.8863,144.8526,11/2/2000,59,82
-17.8877,144.8626,11/2/2000,59,86
-17.889,144.8726,11/2/2000,59,70
-17.8904,144.8826,11/2/2000,59,69
-17.8505,144.526,11/2/2000,59,36
-17.8519,144.5358,11/2/2000,59,75
-17.8559,144.5649,11/2/2000,59,51
-17.8928,144.8313,11/2/2000,59,71
-17.8942,144.8413,11/2/2000,59,86
-17.8983,144.8712,11/2/2000,59,54
-17.8997,144.8812,11/2/2000,59,73
-17.8583,144.5149,11/2/2000,59,54
-18.0092,145.1236,11/2/2000,59,100
-18.0106,145.1339,11/2/2000,59,100
-18.014,145.1166,11/2/2000,59,84
-18.0153,145.1268,11/2/2000,59,100
-18.0167,145.1371,11/2/2000,59,87
-17.9651,144.6224,11/2/2000,59,55
-18.0146,144.9814,11/2/2000,59,72
-17.9743,144.621,11/2/2000,59,75
-17.9757,144.6308,11/2/2000,59,75
-17.9821,144.6098,11/2/2000,59,23
-17.9913,144.6084,11/2/2000,59,54
-18.0762,145.0137,11/2/2000,59,64
-18.2076,145.9759,11/2/2000,59,32
-18.0827,144.992,11/2/2000,59,83
-18.0841,145.0022,11/2/2000,59,84
-18.0855,145.0123,11/2/2000,59,96
-18.0869,145.0225,11/2/2000,59,74
-18.0894,144.9954,11/2/2000,59,66
-18.0907,145.0055,11/2/2000,59,82
-18.0921,145.0157,11/2/2000,59,73
-18.1528,145.3229,11/2/2000,59,84
-18.1173,144.9912,11/2/2000,59,66
-18.1921,145.3279,11/2/2000,59,88
-18.1936,145.3385,11/2/2000,59,64
-18.1776,145.0135,11/2/2000,59,77
-18.1839,145.0166,11/2/2000,59,67
-18.018,143.2567,11/2/2000,59,70
-18.0441,143.4351,11/2/2000,59,76
-18.0523,143.4279,11/2/2000,59,70
-18.0537,143.4373,11/2/2000,59,66
-18.3641,145.6053,11/2/2000,59,64
-18.3752,145.6148,11/2/2000,59,75
-18.3766,145.6257,11/2/2000,59,68
-18.3781,145.6367,11/2/2000,59,80
-17.8338,141.7325,11/2/2000,59,45
-18.3666,145.333,11/2/2000,59,55
-18.4065,145.556,11/2/2000,59,49
-18.4167,145.6317,11/2/2000,59,85
-18.4182,145.6426,11/2/2000,59,100
-17.8677,141.7065,11/2/2000,59,72
-16.5876,134.0029,11/2/2000,59,60
-16.5941,134.0363,11/2/2000,59,47
-18.4085,144.8985,11/2/2000,59,94
-18.4099,144.9086,11/2/2000,59,43
-16.6129,133.9627,11/2/2000,59,78
-18.4333,145.0095,11/2/2000,59,65
-18.5052,145.5353,11/2/2000,59,56
-16.6209,133.9552,11/2/2000,59,38
-18.5632,145.5762,11/2/2000,59,43
-18.5939,145.8082,11/2/2000,59,75
-17.9613,141.3682,11/2/2000,59,71
-18.6036,145.8067,11/2/2000,59,83
-18.5877,145.5395,11/2/2000,59,51
-17.7615,139.9322,11/2/2000,59,45
-18.5973,145.5381,11/2/2000,59,54
-17.7716,139.9305,11/2/2000,59,81
-18.6276,145.6897,11/2/2000,59,50
-18.6291,145.7008,11/2/2000,59,66
-18.622,145.5501,11/2/2000,59,66
-18.6234,145.5609,11/2/2000,59,51
-18.5947,145.2708,11/2/2000,59,46
-18.6259,145.5055,11/2/2000,59,96
-18.6273,145.5164,11/2/2000,59,63
-18.6042,145.2694,11/2/2000,59,92
-18.6056,145.2799,11/2/2000,59,63
-18.6509,145.546,11/2/2000,59,59
-18.6605,145.5447,11/2/2000,59,33
-18.0766,141.3945,11/2/2000,59,89
-18.6407,145.2533,11/2/2000,59,42
-18.606,144.9302,11/2/2000,59,78
-18.7614,145.0738,11/2/2000,59,90
-18.588,143.5058,11/2/2000,59,65
-18.5894,143.5152,11/2/2000,59,64
-18.5819,143.4005,11/2/2000,59,51
-18.5937,143.4179,11/2/2000,59,67
-18.9456,145.935,11/2/2000,59,62
-18.9471,145.9464,11/2/2000,59,74
-18.6005,143.4013,11/2/2000,59,56
-18.9476,145.9405,11/2/2000,59,80
-18.9491,145.952,11/2/2000,59,28
-18.7254,144.2128,11/2/2000,59,70
-18.7268,144.2225,11/2/2000,59,63
-18.9575,145.9393,11/2/2000,59,83
-18.959,145.9507,11/2/2000,59,67
-18.3564,141.5977,11/2/2000,59,91
-18.7067,143.9485,11/2/2000,59,69
-18.7081,143.9581,11/2/2000,59,91
-18.7095,143.9678,11/2/2000,59,69
-18.9654,145.8456,11/2/2000,59,74
-18.9669,145.8569,11/2/2000,59,57
-18.7158,143.9471,11/2/2000,59,75
-18.7172,143.9567,11/2/2000,59,99
-18.7185,143.9664,11/2/2000,59,97
-18.381,141.6344,11/2/2000,59,63
-18.7235,143.9361,11/2/2000,59,53
-18.7249,143.9457,11/2/2000,59,72
-18.7262,143.9554,11/2/2000,59,100
-18.7276,143.965,11/2/2000,59,97
-18.9895,145.8769,11/2/2000,59,73
-18.7312,143.9252,11/2/2000,59,90
-18.7326,143.9348,11/2/2000,59,87
-18.7339,143.9444,11/2/2000,59,91
-18.7353,143.954,11/2/2000,59,99
-18.7367,143.9637,11/2/2000,59,85
-18.4239,141.7289,11/2/2000,59,59
-18.4423,141.7396,11/2/2000,59,80
-18.4469,141.7691,11/2/2000,59,73
-18.5665,142.55,11/2/2000,59,76
-18.5679,142.5595,11/2/2000,59,93
-18.4576,141.7775,11/2/2000,59,95
-18.4683,141.7858,11/2/2000,59,56
-18.4805,141.8039,11/2/2000,59,83
-18.482,141.8137,11/2/2000,59,100
-18.5964,142.5646,11/2/2000,59,45
-18.9407,144.9719,11/2/2000,59,51
-19.1481,146.5572,11/2/2000,59,58
-18.4881,141.7926,11/2/2000,59,35
-18.4897,141.8024,11/2/2000,59,92
-18.4912,141.8122,11/2/2000,59,94
-18.5983,142.5157,11/2/2000,59,57
-18.9472,144.9498,11/2/2000,59,59
-18.9486,144.9602,11/2/2000,59,87
-18.4988,141.8009,11/2/2000,59,75
-18.5003,141.8107,11/2/2000,59,88
-18.6159,142.5712,11/2/2000,59,72
-18.8043,143.8584,11/2/2000,59,47
-18.9552,144.938,11/2/2000,59,65
-18.9566,144.9484,11/2/2000,59,84
-18.958,144.9588,11/2/2000,59,89
-18.6325,142.5588,11/2/2000,59,47
-18.5113,141.6367,11/2/2000,59,56
-18.543,141.8438,11/2/2000,59,42
-18.6548,142.5843,11/2/2000,59,93
-18.6562,142.5938,11/2/2000,59,85
-18.9856,144.881,11/2/2000,59,75
-18.9899,144.9119,11/2/2000,59,65
-18.9906,144.8743,11/2/2000,59,63
-18.9919,144.8846,11/2/2000,59,70
-18.9961,144.9155,11/2/2000,59,64
-18.5404,141.6563,11/2/2000,59,75
-19.0065,144.851,11/2/2000,59,80
-18.9006,143.7594,11/2/2000,59,78
-19.1085,145.1764,11/2/2000,59,77
-19.2398,145.9999,11/2/2000,59,89
-19.2414,146.0119,11/2/2000,59,74
-19.2498,145.9987,11/2/2000,59,86
-19.2964,146.2836,11/2/2000,59,79
-19.2072,145.5197,11/2/2000,59,68
-19.305,146.2701,11/2/2000,59,83
-19.3066,146.2822,11/2/2000,59,78
-18.4821,140.4612,11/2/2000,59,80
-19.0011,143.8844,11/2/2000,59,67
-18.4918,140.4595,11/2/2000,59,33
-19.0088,143.8734,11/2/2000,59,69
-19.0101,143.883,11/2/2000,59,87
-19.089,144.2525,11/2/2000,59,33
-19.0972,144.3117,11/2/2000,59,32
-19.278,145.436,11/2/2000,59,51
-19.2795,145.447,11/2/2000,59,31
-19.2425,145.0261,11/2/2000,59,51
-19.2439,145.0365,11/2/2000,59,60
-19.4264,146.4225,11/2/2000,59,83
-19.4279,146.4346,11/2/2000,59,89
-19.4295,146.447,11/2/2000,59,80
-19.5397,147.3288,11/2/2000,59,48
-19.2519,145.0246,11/2/2000,59,68
-19.2534,145.0351,11/2/2000,59,95
-19.2548,145.0456,11/2/2000,59,59
-19.4366,146.4212,11/2/2000,59,78
-19.4397,146.4453,11/2/2000,59,30
-19.2628,145.0337,11/2/2000,59,53
-19.2737,145.0428,11/2/2000,59,90
-19.2766,145.0637,11/2/2000,59,71
-19.278,145.0742,11/2/2000,59,100
-19.2794,145.0848,11/2/2000,59,31
-19.2913,145.0659,11/2/2000,59,73
-19.2927,145.0764,11/2/2000,59,66
-19.2979,145.0434,11/2/2000,59,68
-19.2994,145.054,11/2/2000,59,70
-19.3008,145.0645,11/2/2000,59,88
-18.913,142.2832,11/2/2000,59,81
-19.3074,145.042,11/2/2000,59,44
-18.9134,142.2242,11/2/2000,59,78
-18.9148,142.2338,11/2/2000,59,57
-18.6463,140.397,11/2/2000,59,94
-18.6481,140.4081,11/2/2000,59,40
-19.14,143.6351,11/2/2000,59,37
-19.1477,143.6242,11/2/2000,59,50
-18.9145,141.9869,11/2/2000,59,46
-18.9667,142.0911,11/2/2000,59,61
-19.2212,143.7536,11/2/2000,59,78
-19.2663,144.0728,11/2/2000,59,75
-19.3727,144.8455,11/2/2000,59,80
-19.3807,144.8337,11/2/2000,59,54
-19.3821,144.8441,11/2/2000,59,43
-19.3052,144.2171,11/2/2000,59,62
-19.3143,144.2157,11/2/2000,59,67
-19.2888,143.7726,11/2/2000,59,51
-19.4079,144.5003,11/2/2000,59,88
-19.4158,144.4888,11/2/2000,59,83
-19.4172,144.4989,11/2/2000,59,80
-19.4357,144.496,11/2/2000,59,91
-19.6097,145.7938,11/2/2000,59,74
-19.7275,146.1566,11/2/2000,59,80
-19.729,146.1688,11/2/2000,59,88
-19.7305,146.181,11/2/2000,59,32
-19.7376,146.1553,11/2/2000,59,69
-19.7391,146.1674,11/2/2000,59,72
-19.7757,146.2119,11/2/2000,59,83
-18.8249,139.6671,11/2/2000,59,81
-18.8269,139.6792,11/2/2000,59,85
-19.6409,145.1156,11/2/2000,59,63
-18.8251,139.6045,11/2/2000,59,72
-19.2829,142.5363,11/2/2000,59,42
-18.8873,139.4858,11/2/2000,100,90
-18.8975,139.4839,11/2/2000,100,97
-18.8995,139.4963,11/2/2000,100,82
-19.6195,144.1604,11/2/2000,100,70
-18.9088,139.5011,11/2/2000,100,35
-19.7734,145.1715,11/2/2000,100,48
-19.6377,144.1013,11/2/2000,100,58
-19.639,144.1112,11/2/2000,100,71
-19.7829,145.1701,11/2/2000,100,67
-19.9336,146.3416,11/2/2000,100,48
-19.9423,146.3277,11/2/2000,100,29
-19.9645,146.5049,11/2/2000,100,64
-20.0235,146.9845,11/2/2000,100,85
-19.9252,146.0306,11/2/2000,100,71
-18.9491,139.3005,11/2/2000,100,59
-19.458,142.4759,11/2/2000,100,91
-19.4594,142.4854,11/2/2000,100,100
-19.4684,142.484,11/2/2000,100,76
-19.884,145.4128,11/2/2000,100,63
-19.0738,139.8731,11/2/2000,100,43
-19.0757,139.8848,11/2/2000,100,98
-19.0857,139.883,11/2/2000,100,57
-19.9835,145.9308,11/2/2000,100,60
-18.8053,138.1062,11/2/2000,100,36
-18.808,138.1214,11/2/2000,100,40
-18.8165,138.104,11/2/2000,100,44
-18.8225,138.0714,11/2/2000,100,100
-18.8251,138.0867,11/2/2000,100,59
-20.363,148.4852,11/2/2000,100,81
-20.3651,148.5031,11/2/2000,100,83
-19.8979,144.7301,11/2/2000,100,36
-20.3577,148.4982,11/2/2000,100,62
-20.3697,148.4967,11/2/2000,100,89
-19.9514,144.701,11/2/2000,100,54
-19.9528,144.7114,11/2/2000,100,52
-19.9613,144.7738,11/2/2000,100,68
-20.1188,145.9544,11/2/2000,100,53
-19.552,141.8773,11/2/2000,100,70
-19.5535,141.887,11/2/2000,100,87
-20.057,145.4096,11/2/2000,100,57
-20.0585,145.4208,11/2/2000,100,85
-19.9917,144.855,11/2/2000,100,71
-19.9931,144.8655,11/2/2000,100,67
-20,144.8795,11/2/2000,100,63
-18.9774,138.2315,11/2/2000,100,68
-18.98,138.2464,11/2/2000,100,42
-18.9885,138.2294,11/2/2000,100,66
-18.9911,138.2443,11/2/2000,100,64
-20.2406,146.6071,11/2/2000,100,79
-18.9996,138.2273,11/2/2000,100,93
-19.0106,138.2251,11/2/2000,100,82
-19.0132,138.24,11/2/2000,100,68
-20.4588,148.2636,11/2/2000,100,45
-20.5154,148.6561,11/2/2000,100,82
-20.0783,145.0309,11/2/2000,100,47
-20.2864,146.5471,11/2/2000,100,82
-20.336,146.7702,11/2/2000,100,58
-20.3378,146.784,11/2/2000,100,57
-20.305,146.3037,11/2/2000,100,73
-20.3066,146.3164,11/2/2000,100,74
-19.7317,142.0923,11/2/2000,100,73
-19.7711,142.0463,11/2/2000,100,100
-19.7726,142.056,11/2/2000,100,98
-19.7785,142.0387,11/2/2000,100,85
-19.78,142.0483,11/2/2000,100,96
-19.7814,142.0579,11/2/2000,100,92
-19.7875,142.0372,11/2/2000,100,46
-20.2984,145.6109,11/2/2000,100,84
-20.2999,145.6225,11/2/2000,100,77
-20.3043,145.6572,11/2/2000,100,70
-20.3082,145.6096,11/2/2000,100,71
-20.6427,148.3892,11/2/2000,100,64
-19.8191,142.0616,11/2/2000,100,68
-20.4463,146.6204,11/2/2000,100,72
-20.6059,147.9592,11/2/2000,100,72
-20.6078,147.9753,11/2/2000,100,67
-20.3846,145.8862,11/2/2000,100,62
-20.4862,146.6826,11/2/2000,100,41
-20.4879,146.6962,11/2/2000,100,71
-20.2943,144.8073,11/2/2000,100,82
-20.2957,144.8179,11/2/2000,100,84
-20.4998,146.15,11/2/2000,100,78
-20.51,146.1486,11/2/2000,100,72
-20.291,144.3636,11/2/2000,100,52
-20.2924,144.3737,11/2/2000,100,52
-20.5014,145.6884,11/2/2000,100,67
-20.5029,145.7001,11/2/2000,100,90
-20.5044,145.7119,11/2/2000,100,79
-20.5411,145.9998,11/2/2000,100,78
-20.5098,145.6752,11/2/2000,100,66
-20.5114,145.687,11/2/2000,100,95
-20.5129,145.6987,11/2/2000,100,98
-20.5144,145.7105,11/2/2000,100,86
-20.5566,145.9603,11/2/2000,100,47
-18.5996,133.77,11/2/2000,100,25
-20.4283,144.5827,11/2/2000,100,49
-20.4297,144.593,11/2/2000,100,36
-19.6686,139.502,11/2/2000,100,99
-19.6706,139.514,11/2/2000,100,91
-19.6787,139.5624,11/2/2000,100,98
-19.6807,139.5743,11/2/2000,100,100
-19.6887,139.5606,11/2/2000,100,39
-19.6907,139.5725,11/2/2000,100,100
-20.7924,147.032,11/2/2000,100,71
-20.6334,145.6879,11/2/2000,100,70
-20.5054,144.6566,11/2/2000,100,49
-20.8229,147.1005,11/2/2000,100,75
-20.6957,146.0099,11/2/2000,100,94
-20.6973,146.0222,11/2/2000,100,96
-20.6989,146.0345,11/2/2000,100,75
-20.8375,147.1281,11/2/2000,100,73
-20.695,146.0159,11/2/2000,100,66
-20.6966,146.0283,11/2/2000,100,20
-20.8245,147.0939,11/2/2000,100,61
-20.7052,146.0145,11/2/2000,100,100
-20.7067,146.0269,11/2/2000,100,100
-20.8388,147.1215,11/2/2000,100,69
-20.8405,147.1359,11/2/2000,100,47
-20.7169,146.0255,11/2/2000,100,60
-20.7184,146.0378,11/2/2000,100,98
-20.9077,147.6182,11/2/2000,100,65
-20.7387,146.035,11/2/2000,100,93
-20.7403,146.0474,11/2/2000,100,100
-20.7489,146.0336,11/2/2000,100,13
-20.7505,146.0459,11/2/2000,100,94
-20.7521,146.0584,11/2/2000,100,37
-20.7695,146.1962,11/2/2000,100,65
-20.8188,146.5052,11/2/2000,100,100
-20.8204,146.5184,11/2/2000,100,100
-20.8293,146.5038,11/2/2000,100,74
-20.8309,146.517,11/2/2000,100,74
-20.8389,146.2716,11/2/2000,100,82
-20.8476,146.2574,11/2/2000,100,65
-20.8492,146.2702,11/2/2000,100,83
-20.6711,144.7382,11/2/2000,100,97
-20.1934,140.9664,11/2/2000,100,67
-20.0863,139.9256,11/2/2000,100,72
-21.1885,147.7661,11/2/2000,100,58
-20.0871,139.9193,11/2/2000,100,72
-20.089,139.9306,11/2/2000,100,54
-21.1854,147.7607,11/2/2000,100,69
-21.245,147.7697,11/2/2000,100,74
-21.2469,147.7861,11/2/2000,100,58
-21.438,147.5789,11/2/2000,100,50
-21.5884,148.0666,11/2/2000,100,62
-21.2082,145.0092,11/2/2000,100,65
-21.2096,145.0203,11/2/2000,100,71
-21.2192,145.0189,11/2/2000,100,45
-21.6998,147.7649,11/2/2000,100,86
-21.6501,147.0554,11/2/2000,100,9
-21.651,147.0495,11/2/2000,100,79
-21.6527,147.0643,11/2/2000,100,39
-21.662,147.0481,11/2/2000,100,88
-21.6452,146.6278,11/2/2000,100,75
-21.5221,144.9333,11/2/2000,100,100
-21.5236,144.9444,11/2/2000,100,100
-21.5318,144.9319,11/2/2000,100,98
-21.5347,144.9542,11/2/2000,100,40
-21.54,144.9194,11/2/2000,100,84
-21.5414,144.9305,11/2/2000,100,100
-21.5429,144.9416,11/2/2000,100,100
-21.5444,144.9528,11/2/2000,100,99
-21.5511,144.9291,11/2/2000,100,85
-21.5525,144.9402,11/2/2000,100,88
-21.0118,140.8938,11/2/2000,100,61
-22.0617,147.8489,11/2/2000,100,76
-22.0734,147.8474,11/2/2000,100,86
-22.0852,147.8459,11/2/2000,100,84
-22.0872,147.863,11/2/2000,100,67
-22.0938,147.8565,11/2/2000,100,34
-21.9505,146.1364,11/2/2000,100,48
-21.9609,146.135,11/2/2000,100,71
-22.3066,147.3968,11/2/2000,100,68
-22.1384,145.1239,11/2/2000,100,51
-21.5794,140.9858,11/2/2000,100,78
-22.5482,148.362,11/2/2000,100,70
-21.5729,140.8835,11/2/2000,100,81
-21.5744,140.8936,11/2/2000,100,100
-21.576,140.9036,11/2/2000,100,92
-21.5823,140.944,11/2/2000,100,74
-21.5839,140.954,11/2/2000,100,77
-21.5886,140.9842,11/2/2000,100,75
-21.5837,140.892,11/2/2000,100,100
-21.5852,140.902,11/2/2000,100,99
-21.5929,140.8904,11/2/2000,100,91
-21.6021,140.8888,11/2/2000,100,49
-21.623,140.8577,11/2/2000,100,35
-21.6494,140.905,11/2/2000,100,57
-22.6557,148.4004,11/2/2000,100,35
-22.5301,146.3055,11/2/2000,100,54
-22.5407,146.3039,11/2/2000,100,59
-22.5599,146.3718,11/2/2000,100,93
-22.5616,146.3857,11/2/2000,100,100
-22.5633,146.3996,11/2/2000,100,82
-22.5705,146.3703,11/2/2000,100,86
-22.5723,146.3842,11/2/2000,100,73
-22.5653,146.3787,11/2/2000,100,100
-22.567,146.3926,11/2/2000,100,98
-22.576,146.3772,11/2/2000,100,69
-22.922,149.6331,11/2/2000,100,63
-22.7206,146.2808,11/2/2000,100,75
-22.7273,146.3362,11/2/2000,100,100
-22.729,146.3501,11/2/2000,100,100
-22.7308,146.3642,11/2/2000,100,94
-22.7312,146.2794,11/2/2000,100,77
-22.738,146.3348,11/2/2000,100,92
-22.7397,146.3488,11/2/2000,100,90
-22.785,146.2377,11/2/2000,100,40
-22.794,146.2225,11/2/2000,100,53
-22.7956,146.2363,11/2/2000,100,69
-23.2655,149.9542,11/2/2000,100,67
-23.2679,149.9792,11/2/2000,100,46
-22.9828,146.8486,11/2/2000,100,75
-23.3214,149.8901,11/2/2000,100,62
-23.4967,149.8902,11/2/2000,100,47
-23.2666,147.6184,11/2/2000,100,28
-23.2731,147.611,11/2/2000,100,85
-23.5013,149.8829,11/2/2000,100,73
-23.9829,149.7507,11/2/2000,101,52
-23.8326,147.5219,11/2/2000,101,44
-23.7844,146.483,11/2/2000,101,51
-23.9065,147.3668,11/2/2000,101,54
-22.2228,134.7098,11/2/2000,101,59
-22.2163,134.7042,11/2/2000,101,77
-24.6713,147.0935,11/2/2000,101,70
-24.9234,145.8962,11/2/2000,101,79
-24.8647,140.4111,11/2/2000,101,81
-24.8663,140.4213,11/2/2000,101,66
-24.8711,140.4035,11/2/2000,101,86
-24.8727,140.4136,11/2/2000,101,89
-27.1472,146.9704,11/2/2000,101,81
-15.0589,128.8104,11/2/2000,237,45
-15.0628,128.8457,11/2/2000,237,91
-15.053,128.8412,11/2/2000,237,93
-15.0694,128.8394,11/2/2000,237,68
-14.7192,125.4611,11/2/2000,237,66
-14.7248,125.4026,11/2/2000,237,79
-14.7294,125.4404,11/2/2000,237,40
-14.7318,125.4595,11/2/2000,237,89
-14.7341,125.4787,11/2/2000,237,31
